13,1,1,1,2,12717.6,12717.6,0.0,9.75,13.73,133.83,36.12,1.6,1.6,1.6,0.0,0.0,0.0,174590.9,-0.02,18.61,0.0,300.0,0.0,300.0,0.0,0.0,0.04,0.03,3840.0,0.00014,0.0,0.0,0.0,75.0,14.845,-78.6947,-4.6,0.0,1,0,0.01,0.025,40152.3,22.78,550.24,0.0,0.0,0,0,0.04,0,0,0,1
14,0,1,1,0,9538.2,9538.2,0.0,10.3,8.73,89.9,30.43,0.0,0.0,0.0,0.0,0.0,0.0,83247.3,0.0,19.67,0.0,518.0,0.0,518.0,0.0,0.0,0.0,0.0,3840.0,0.0,0.0,0.15,0.0,41.5,22.8375,23.4261,0.0,0.0,1,0,0.0,0.0,0.0,19.03,0.0,0.0,0.0,0,0,0.0,0,0,0,1
15,0,1,1,0,1176.38,1176.38,0.0,11.64,0.75,8.68,10.05,0.0,0.0,0.0,0.0,0.0,0.0,877.3,0.0,22.26,32850.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,11.3257,-11.6296,0.0,0.0,1,0,0.0,0.0,0.0,8.41,0.0,0.0,0.0,0,0,0.0,0,0,0,1
16,1,1,1,2,4228.6,4228.6,0.0,11.38,2.87,32.62,19.27,2.4,2.4,2.4,0.0,0.0,0.0,12117.6,-2.12,21.77,0.0,6900.0,0.0,6900.0,0.0,0.0,0.4,1.39,3840.0,0.372521,0.0,0.027000000000000003,9.0,24.75,21.4244,-81.6411,-6.4,0.0001,1,0,0.49700000000000005,1.2670000000000001,17908.75,12.7,238.96,0.0,0.0,0,0,0.06,0,0,0,1
17,2,1,1,2,2257.37,2257.37,0.0,11.67,1.42,16.57,13.91,742.3,877.3,1178.5,0.0,0.0,0.0,3205.8,-28.21,22.32,269.3,0.87,0.43,0.78,0.0,23.8,1.23,18.11,4415.0,111.801993,-0.25,4.604,5.8,78.5,8.6703,64.3281,-32.4,12.3239,1,0,8.48,21.034000000000002,-2.21,10.03,7.06,0.07,0.0,0,0,0.07,0,0,0,1
18,2,1,0,0,21874.27,21874.27,0.0,0.0,0.0,0.0,0.0,316.9,337.1,362.6,0.0,0.0,0.0,0.0,0.0,0.0,899.0,2.2,0.13,2.18,2.0,27.0,1.7,5.2,4978.0,14.897592999999999,-0.13,0.0,5.9,56.9,6.5131,58.1628,-28.0,1.2711,1,0,3.0260000000000002,7.3229999999999995,-1.38,0.0,0.0,0.0,0.0,0,0,0.25,0,0,0,1
19,3,1,1,2,782.13,782.13,0.0,11.44,0.52,5.98,8.27,208.8,230.0,261.2,0.0,0.0,0.0,408.7,-22.11,21.87,796.0,1.93,0.22,1.88,0.0,77.0,1.52,2.3,4792.0,2.502723,0.21,0.0,4.0,19.75,6.6114,-19.2558,-26.4,0.6509999999999999,1,1,1.251,3.05,-0.23,7.72,8.73,0.08,0.0,0,0,0.42,0,0,0,1
20,2,1,1,2,476.91,476.91,0.0,10.92,0.37,4.0,6.61,933.1,960.5,990.9,0.0,0.0,0.0,174.8,-28.19,20.86,93.4,0.49,0.06,0.49,0.0,91.0,1.8,9.9,4847.4,48.550717,-0.03,1.7,6.8,159.1,14.9467,74.9008,-32.5,10.8025,1,0,5.496,13.370999999999999,-2.27,7.02,2.39,0.11,0.0,0,0,0.11,0,0,0,1
21,2,1,1,2,6168.04,6168.04,0.0,10.98,4.66,51.15,23.7,723.3,799.7,915.1,0.0,0.0,0.0,28729.5,-27.47,20.99,326.03,1.29,0.23,1.26,0.0,94.8,2.7,19.0,4742.0,163.77336200000002,-0.35,0.0,4.7,110.6,12.3453,17.7928,-31.8,8.074,1,0,10.14,24.781,-2.21,15.07,14.33,0.05,0.0,0,0,0.06,0,0,0,1
22,1,1,1,2,6676.74,6676.74,0.0,10.87,5.19,56.47,24.78,1.1,1.1,1.1,0.0,0.0,0.0,34672.8,1.55,20.78,730000.0,243.0,0.0,243.0,0.0,0.0,0.02,0.02,2375.0,1.8e-05,0.0,0.011000000000000001,0.0,145.0,16.3736,-24.0872,-2.8,0.0001,1,0,0.003,0.009000000000000001,82422.85,15.68,464.12,0.0,0.0,0,0,0.05,0,0,0,1
